comp_id,comp_name,year,month,date_from,date_to,country_code,city,comp_type,disciplines
1698,Y Speedos Swim Club Karl Dalhouse Memorial Swim Meet 2020,2020,1,2020-01-31T00:00:00Z,2020-02-02T00:00:00Z,JAM,Kingston,Invitational,SW
1725,ASATT Invitational Swimming Championships,2019,12,2019-12-11T00:00:00Z,2019-12-14T00:00:00Z,TTO,Balmain,Invitational,SW
1826,Tornadoes Invitational Swim Meet,2019,5,2019-05-24T00:00:00Z,2019-05-26T00:00:00Z,JAM,Kingstown,Invitational,SW
1867,43rd Invitational International Marlins de Arroyo Hondo,2019,4,2019-04-25T00:00:00Z,2019-04-28T00:00:00Z,DOM,Santo Domingo,Invitational,SW
1893,Dominican Republic International Swim Open 2019,2019,4,2019-04-11T00:00:00Z,2019-04-14T00:00:00Z,DOM,Santo Domingo,Invitational,SW
1929,Baltic States Championships 2019,2019,3,2019-03-20T00:00:00Z,2019-03-23T00:00:00Z,EST,Tartu,Invitational,SW
1931,50th Singapore National Age Group - Seniors,2019,3,2019-03-19T00:00:00Z,2019-03-24T00:00:00Z,SGP,Singapore,Invitational,SW
1939,Alpha Aquatics International Invitational 2019,2019,3,2019-03-08T00:00:00Z,2019-03-09T00:00:00Z,BAH,Nassau,Invitational,SW
1941,55th Malaysia Invitational AG Swimming Championships,2019,3,2019-03-07T00:00:00Z,2019-03-10T00:00:00Z,MAS,Kuala Lumpur,Invitational,SW
1949,9th Milano City Trophy - 2019,2019,3,2019-03-01T00:00:00Z,2019-03-03T00:00:00Z,ITA,Milan,Invitational,SW
1965,Y Speedos Swim Club Karl Dalhouse Memorial Swim Meet 2019,2019,1,2019-01-25T00:00:00Z,2019-01-27T00:00:00Z,JAM,Kingston,Invitational,SW
2047,2018 CA  Los Angeles Invite,2018,7,2018-07-12T00:00:00Z,2018-07-15T00:00:00Z,USA,Los Angeles,Invitational,SW
2072,CA TYR/MVN Fran Crippen M 2018,2018,6,2018-06-21T00:00:00Z,2018-06-24T00:00:00Z,USA,Mission Viejo,Invitational,SW
2091,2018 CA Speedo Grand Challenge,2018,5,2018-05-25T00:00:00Z,2018-05-27T00:00:00Z,USA,Irvine,Invitational,SW
2159,Baltic States Championships 2018,2018,3,2018-03-23T00:00:00Z,2018-03-24T00:00:00Z,LTU,Kaunas,Invitational,SW
2173,8th Milano City Trophy - 2018,2018,3,2018-03-09T00:00:00Z,2018-03-11T00:00:00Z,ITA,Milan,Invitational,SW
2190,2018 UANA Swimming Cup - CSSC,2018,1,2018-01-19T00:00:00Z,2018-01-21T00:00:00Z,USA,Coral Springs,Invitational,SW
2196,Vladimir Salnikov Cup 2017,2017,12,2017-12-22T00:00:00Z,2017-12-23T00:00:00Z,RUS,Saint Petersburg,Invitational,SW
2200,Lausanne Swim Cup,2017,12,2017-12-20T00:00:00Z,2017-12-21T00:00:00Z,SUI,Lausanne,Invitational,SW
2256,SM/JSM (50m) 2017,2017,6,2017-06-30T00:00:00Z,2017-07-04T00:00:00Z,SWE,Boras,Invitational,SW
2266,Campeonato Nacional por Catego,2017,6,2017-06-22T00:00:00Z,2017-06-25T00:00:00Z,VEN,Barquisimeto,Invitational,SW
2277,Marsky Meet,2017,6,2017-06-10T00:00:00Z,2017-06-10T00:00:00Z,FIN,Helsinki,Invitational,SW
2278,Grand Prix of Kranj 2017,2017,6,2017-06-03T00:00:00Z,2017-06-04T00:00:00Z,SLO,Kranj,Invitational,SW
2282,Laviaarit,2017,5,2017-05-27T00:00:00Z,2017-05-28T00:00:00Z,FIN,Espoo,Invitational,SW
2283,"HPS GP ""Sisak""",2017,5,2017-05-27T00:00:00Z,2017-05-27T00:00:00Z,CRO,Sisak,Invitational,SW
2286,CA SPEEDO GRAND CHALLENGE 2017,2017,5,2017-05-26T00:00:00Z,2017-05-28T00:00:00Z,USA,Irvine,Invitational,SW
2290,MM Ljubljana City Cup 2017,2017,5,2017-05-20T00:00:00Z,2017-05-21T00:00:00Z,SLO,Ljubljana,Invitational,SW
2291,GP Pardubice,2017,5,2017-05-19T00:00:00Z,2017-05-21T00:00:00Z,CZE,Pardubice,Invitational,SW
2295,V4 Olympic Hopes,2017,5,2017-05-13T00:00:00Z,2017-05-14T00:00:00Z,SVK,Bratislava,Invitational,SW
2296,2017 Finis Cup,2017,5,2017-05-13T00:00:00Z,2017-05-14T00:00:00Z,EST,Tartu,Invitational,SW
2298,Grand Prix (50 m),2017,5,2017-05-12T00:00:00Z,2017-05-14T00:00:00Z,FIN,Espoo,Invitational,SW
2301,45th Meeting Internazionale del Verbano,2017,5,2017-05-06T00:00:00Z,2017-05-07T00:00:00Z,SUI,Tenero,Invitational,SW
2307,Olimpiada Nacional 2017 ,2017,5,2017-05-02T00:00:00Z,2017-05-08T00:00:00Z,MEX,Monterrey,Invitational,SW
2317,"8th MPM ""22. april 2017""",2017,4,2017-04-22T00:00:00Z,2017-04-23T00:00:00Z,BIH,Banja Luka,Invitational,SW
2318,Ethias Swimming Trophy,2017,4,2017-04-22T00:00:00Z,2017-04-23T00:00:00Z,BEL,Seraing,Invitational,SW
2319,"16 HPS GP ""ZPK Miting"" 2017",2017,4,2017-04-22T00:00:00Z,2017-04-23T00:00:00Z,CRO,Zagreb,Invitational,SW
2324,XII Tartu Kevad,2017,4,2017-04-15T00:00:00Z,2017-04-16T00:00:00Z,EST,Tartu,Invitational,SW
2326,Czech Teams Championships - Final ,2017,4,2017-04-14T00:00:00Z,2017-04-15T00:00:00Z,CZE,Plzen,Invitational,SW
2327,Simmis Arena Meet,2017,4,2017-04-14T00:00:00Z,2017-04-14T00:00:00Z,FIN,Helsinki,Invitational,SW
2328,Japan Swim 2017,2017,4,2017-04-13T00:00:00Z,2017-04-16T00:00:00Z,JPN,Aichi,Invitational,SW
2330,Hancock Prospecting Australian,2017,4,2017-04-09T00:00:00Z,2017-04-13T00:00:00Z,AUS,Brisbane,Invitational,SW
2338,Swim Cup Eindhoven 2017 / NK zwemmen 2017,2017,4,2017-04-06T00:00:00Z,2017-04-09T00:00:00Z,NED,Eindhoven,Invitational,SW
2529,South Africa Invitational Aquatic Championships 2021,2021,4,2021-04-07T00:00:00Z,2021-04-12T00:00:00Z,RSA,Port Elizabeth,Invitational,SW
2537,Irish National Championships (25m),2016,12,2016-12-02T00:00:00Z,2016-12-04T00:00:00Z,IRL,Lisburn,Invitational,SW
2645,CA TYR/MVN Fran Crippen M2021,2021,6,2021-06-24T00:00:00Z,2021-06-27T00:00:00Z,USA,Mission Viejo,Invitational,SW
2691,38th Invitacional Internacional Delfines del NACO,2021,11,2021-11-25T00:00:00Z,2021-11-28T00:00:00Z,DOM,Santo Domingo,Invitational,SW
2828,Baltic States Championships 2022,2022,3,2022-03-26T00:00:00Z,2022-03-27T00:00:00Z,EST,Tartu,Invitational,SW
2847,52nd Singapore National Age Group,2022,3,2022-03-15T00:00:00Z,2022-03-20T00:00:00Z,SGP,Singapore,Invitational,SW
2850,10th Milano City Trophy - 2022 / CANCELLED,2022,2,2022-02-01T00:00:00Z,2022-03-31T00:00:00Z,ITA,Milan,Invitational,SW
2893,Y Speedos Swim Club Karl Dalhouse Memorial Swim Meet 2022,2022,2,2022-02-04T00:00:00Z,2022-02-06T00:00:00Z,JAM,Kingston,Invitational,SW
2925,Tornadoes Invitational Swim Meet,2022,5,2022-05-13T00:00:00Z,2022-05-15T00:00:00Z,JAM,Kingston,Invitational,SW
2944,47th Invitational International Marlins de Arroyo Hondo,2022,4,2022-04-28T00:00:00Z,2022-05-01T00:00:00Z,DOM,Santo Domingo,Invitational,SW
3058,ASATT Invitational Swimming Championships,2022,12,2022-12-15T00:00:00Z,2022-12-18T00:00:00Z,TTO,Couva,Invitational,SW
3078,39th Invitacional Internacional Delfines del NACO,2022,11,2022-11-24T00:00:00Z,2022-11-27T00:00:00Z,DOM,Santo Domingo,Invitational,SW
3094,Lausanne Swim Cup,2023,2,2023-02-24T00:00:00Z,2023-02-26T00:00:00Z,SUI,Lausanne,Invitational,SW
3105,48th Invitational International Marlins de Arroyo Hondo,2023,4,2023-04-27T00:00:00Z,2023-04-30T00:00:00Z,DOM,Santo Domingo,Invitational,SW
3126,Baltic States Championships 2023,2023,3,2023-03-03T00:00:00Z,2023-03-04T00:00:00Z,LAT,Riga,Invitational,SW
3167,10th Milano City Trophy - 2023,2023,3,2023-03-17T00:00:00Z,2023-03-19T00:00:00Z,ITA,Milan,Invitational,SW
3171,53rd Singapore National Age Group - Seniors,2023,3,2023-03-14T00:00:00Z,2023-03-19T00:00:00Z,SGP,Singapore,Invitational,SW
1203,National Spring Age Group Swimming Championships,2021,2,2021-02-25T00:00:00Z,2021-03-01T00:00:00Z,TPE,Taichung,Junior Competitions,SW
1204,National Age Group Championships 2021 (50m),2021,2,2021-02-24T00:00:00Z,2021-02-28T00:00:00Z,TTO,Balmain,Junior Competitions,SW
1214,Ontario Junior International 2019,2019,12,2019-12-13T00:00:00Z,2019-12-15T00:00:00Z,CAN,Toronto,Junior Competitions,SW
1232,Ontario Junior International 2018,2018,12,2018-12-14T00:00:00Z,2018-12-16T00:00:00Z,CAN,Toronto,Junior Competitions,SW
1245,Hungarian Junior Championship (OPEN),2018,5,2018-05-30T00:00:00Z,2018-06-02T00:00:00Z,HUN,Hodmezovasarhely,Junior Competitions,SW
1249,Balkan Junior Swimming Championship,2018,5,2018-05-05T00:00:00Z,2018-05-06T00:00:00Z,BIH,Sarajevo,Junior Competitions,SW
1256,SA National JNR Age Group Cham,2018,3,2018-03-21T00:00:00Z,2018-03-25T00:00:00Z,RSA,Durban,Junior Competitions,SW
1333,Ontario Junior International 2015,2015,12,2015-12-04T00:00:00Z,2015-12-06T00:00:00Z,CAN,Toronto,Junior Competitions,SW
1339,Hungarian Junior National Championships,2015,7,2015-07-22T00:00:00Z,2015-07-25T00:00:00Z,HUN,Eger,Junior Competitions,SW
1356,International Swimming Competition Leykos Pyrgos,2015,5,2015-05-09T00:00:00Z,2015-05-10T00:00:00Z,GRE,Thessaloniki,Junior Competitions,SW
1374,Winter Age group Championships,2015,2,2015-02-13T00:00:00Z,2015-02-15T00:00:00Z,GRE,Thessaloniki,Junior Competitions,SW
1375,Winter Age Group Championships,2015,2,2015-02-13T00:00:00Z,2015-02-15T00:00:00Z,GRE,Piraeus,Junior Competitions,SW
1409,57th Malaysia Invitational Age Group Swimming Championships - CANCELLED,2021,3,2021-03-04T00:00:00Z,2021-03-07T00:00:00Z,MAS,Kuala Lumpur,Junior Competitions,SW
1493,Division 1 Competition (Part 1) 2021-2022 (50m),2021,5,2021-05-09T00:00:00Z,2021-05-09T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
1496,Division 1 Competition (Part 3) 2021-2022 (50m),2021,6,2021-06-26T00:00:00Z,2021-06-27T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
1503,National Zong Cheng Cup Age Group Swimming Championships / CANCELLED,2021,6,2021-06-17T00:00:00Z,2021-06-21T00:00:00Z,TPE,Taichung,Junior Competitions,SW
1512,Oskarin Jatkot,2021,6,2021-06-06T00:00:00Z,2021-06-06T00:00:00Z,FIN,Jyvaskyla,Junior Competitions,SW
1518,Division 1 Competition (Part 2) 2021-2022 (50m),2021,5,2021-05-29T00:00:00Z,2021-05-30T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
1642,Journée des Jeunes Espoirs 2020,2020,10,2020-10-24T00:00:00Z,2020-10-25T00:00:00Z,LUX,Ettelbruck,Junior Competitions,SW
1644,Thailand Age Group Swimming Championships 2020,2020,10,2020-10-23T00:00:00Z,2020-10-25T00:00:00Z,THA,Bankgok,Junior Competitions,SW
1662,Youth Swimming Championships,2020,7,2020-07-15T00:00:00Z,2020-07-20T00:00:00Z,VIE,Da Nang City,Junior Competitions,SW
1677,56th Malaysia Invitational Age Group Swimming Championships,2020,3,2020-03-05T00:00:00Z,2020-03-08T00:00:00Z,MAS,Kuala Lumpur,Junior Competitions,SW
1682,Spring Age Group Swimming Invitational 2020,2020,2,2020-02-27T00:00:00Z,2020-03-02T00:00:00Z,TPE,Taichung City,Junior Competitions,SW
1706,Division 1 Part 2 (50m),2020,1,2020-01-12T00:00:00Z,2020-01-12T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
1733,Hong Kong Age Group Swimming Championships 2019-20 (50m),2019,11,2019-11-01T00:00:00Z,2019-11-03T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
1737,Division 1 Swimming Competition (part 3) 2019-2020 (50m),2019,9,2019-09-21T00:00:00Z,2019-09-22T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
1740,National Presidential Cup Age Group Swimming Championships,2019,8,2019-08-29T00:00:00Z,2019-09-02T00:00:00Z,TPE,Taichung,Junior Competitions,SW
1748,Open National Category Championships 2019,2019,8,2019-08-01T00:00:00Z,2019-08-05T00:00:00Z,SLO,Kranj,Junior Competitions,SW
1757,European Youth Olympic Festival 2019,2019,7,2019-07-22T00:00:00Z,2019-07-26T00:00:00Z,AZE,Baku,Junior Competitions,SW
1761,Division 1 Swimming Competition (part 1) 2019-2020 (50m),2019,7,2019-07-13T00:00:00Z,2019-07-14T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
1781,46th Junior National Aquatic Championships,2019,6,2019-06-26T00:00:00Z,2019-06-30T00:00:00Z,IND,Rajkot,Junior Competitions,SW
1797,Estonian Junior National Championships (50m),2019,6,2019-06-15T00:00:00Z,2019-06-17T00:00:00Z,EST,Tartu,Junior Competitions,SW
1802,39th Copa Pacifico,2019,6,2019-06-12T00:00:00Z,2019-06-15T00:00:00Z,PER,Lima,Junior Competitions,SW
1842,Thailand National Youth Games 2019,2019,5,2019-05-12T00:00:00Z,2019-05-17T00:00:00Z,THA,Korat,Junior Competitions,SW
1851,3rd Latvian Junior and Youth Championship,2019,5,2019-05-03T00:00:00Z,2019-05-04T00:00:00Z,LAT,Riga,Junior Competitions,SW
1901,Thailand Age Group Swimming Championships 2019,2019,4,2019-04-05T00:00:00Z,2019-04-10T00:00:00Z,THA,Bangkok,Junior Competitions,SW
1922,Arena Grand Prix de Natacion Junior,2019,3,2019-03-28T00:00:00Z,2019-03-31T00:00:00Z,MEX,Nuevo Leon,Junior Competitions,SW
1935,French Junior National Championships (50m),2019,3,2019-03-12T00:00:00Z,2019-03-17T00:00:00Z,FRA,Dunkerke,Junior Competitions,SW
1956,Walter Rogers Age Group Championships 2019,2019,2,2019-02-21T00:00:00Z,2019-02-24T00:00:00Z,JAM,Kingston,Junior Competitions,SW
1963,Div.1 Age Group Swimming 2018-19 (50m),2019,1,2019-01-27T00:00:00Z,2019-01-27T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
1968,Division 1 Competition (Part 2) 2018-19 (50m),2019,1,2019-01-13T00:00:00Z,2019-01-13T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
1978,"Turkey Turkcell Youth, Junior and Open Age Nationa",2018,11,2018-11-28T00:00:00Z,2018-12-02T00:00:00Z,TUR,Istanbul,Junior Competitions,SW
1995,Hong Kong Open Swimming Championships 2018 (50m),2018,11,2018-11-02T00:00:00Z,2018-11-04T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
2014,Open National Short Course Stage,2018,9,2018-09-21T00:00:00Z,2018-09-23T00:00:00Z,ARG,Santa Fe,Junior Competitions,SW
2039,2018-19 Div. 1 Age Group Swimming (50m),2018,7,2018-07-14T00:00:00Z,2018-07-15T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
2040,National Youth Swimming Championships,2018,7,2018-07-14T00:00:00Z,2018-07-18T00:00:00Z,VIE,Ho Chi Minh,Junior Competitions,SW
2043,Cyprus Age Group Championships,2018,7,2018-07-12T00:00:00Z,2018-07-15T00:00:00Z,CYP,Larnaca,Junior Competitions,SW
2068,45th Junior National Aquatic Championships,2018,6,2018-06-24T00:00:00Z,2018-06-26T00:00:00Z,IND,Pune,Junior Competitions,SW
2078,The National Age Group Championships 2018,2018,6,2018-06-15T00:00:00Z,2018-06-18T00:00:00Z,TPE,Taipei City,Junior Competitions,SW
2079,Nederlandse Junioren & Jeugd Kampioenschappen 2018,2018,6,2018-06-14T00:00:00Z,2018-06-17T00:00:00Z,NED,Eindhoven,Junior Competitions,SW
2085,2018-19 Div.1 Age Group Swimming (25m),2018,6,2018-06-02T00:00:00Z,2018-06-03T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
2090,2nd Latvian Junior and Youth Championship,2018,5,2018-05-25T00:00:00Z,2018-05-26T00:00:00Z,LAT,Riga,Junior Competitions,SW
2101,Faroe Islands Age Group Championships 2018,2018,5,2018-05-10T00:00:00Z,2018-05-12T00:00:00Z,FRO,Klaksvik,Junior Competitions,SW
2102,Russian National Age Groups Swimming Championships,2018,5,2018-05-07T00:00:00Z,2018-05-11T00:00:00Z,RUS,Saransk,Junior Competitions,SW
2115,GHF Australian Age Championships 2018,2018,4,2018-04-21T00:00:00Z,2018-04-28T00:00:00Z,AUS,Sydney,Junior Competitions,SW
2117,Torneo Selectivo Youth Olympic,2018,4,2018-04-20T00:00:00Z,2018-04-22T00:00:00Z,PER,Lima,Junior Competitions,SW
2147,Junior Championship Republic of Belarus,2018,4,2018-04-04T00:00:00Z,2018-04-07T00:00:00Z,BLR,Brest,Junior Competitions,SW
2161,Portuguese Junior National Championships (50m),2018,3,2018-03-22T00:00:00Z,2018-03-25T00:00:00Z,POR,Funchal,Junior Competitions,SW
2172,HK Age Group Swimming Championships (25m),2018,3,2018-03-09T00:00:00Z,2018-03-11T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
2183,2017-18 Div.1 Age Group Swimming (50m),2018,2,2018-02-10T00:00:00Z,2018-02-11T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
2192,2017-18 Div 1 Age Group Swimming (50m),2018,1,2018-01-14T00:00:00Z,2018-01-14T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
2207,Youth National Swimming Champs,2017,12,2017-12-10T00:00:00Z,2017-12-12T00:00:00Z,CHN,Ordos,Junior Competitions,SW
2212,Div.1 Age Group Swimming 2017-18  (25m),2017,12,2017-12-02T00:00:00Z,2017-12-03T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
2223,13th Arab Junior Swimming Championships,2017,11,2017-11-16T00:00:00Z,2017-11-19T00:00:00Z,EGY,Cairo,Junior Competitions,SW
2231,Hong Kong Age Group Swimming (50m),2017,11,2017-11-03T00:00:00Z,2017-11-05T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
2239,2017 Speedo Junior National ,2017,8,2017-08-08T00:00:00Z,2017-08-12T00:00:00Z,USA,East Meadow,Junior Competitions,SW
2242,Age Group National Championships,2017,7,2017-07-29T00:00:00Z,2017-08-01T00:00:00Z,CRO,Zagreb,Junior Competitions,SW
2245,European Youth Olympic Festival 2017,2017,7,2017-07-24T00:00:00Z,2017-07-28T00:00:00Z,HUN,Gyor,Junior Competitions,SW
2247,Div.1 Age Group Swimming 2017-18  (50m),2017,7,2017-07-15T00:00:00Z,2017-07-16T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
2251,Cyprus Age Group Championships,2017,7,2017-07-06T00:00:00Z,2017-07-09T00:00:00Z,CYP,Larnaca,Junior Competitions,SW
2271,The National Age Swimming Championships 2017,2017,6,2017-06-16T00:00:00Z,2017-06-19T00:00:00Z,TPE,Taipei City,Junior Competitions,SW
2323,GHF Australian Age Championships 2017,2017,4,2017-04-16T00:00:00Z,2017-04-23T00:00:00Z,AUS,Brisbane,Junior Competitions,SW
2344,Speedo Thailand Age Groups Swimming Championships,2017,4,2017-04-01T00:00:00Z,2017-04-05T00:00:00Z,THA,Bangkok,Junior Competitions,SW
2387,Turkish Turkcell Junior and Open National Team Selection Meet (25m),2021,7,2021-07-30T00:00:00Z,2021-07-31T00:00:00Z,TUR,Istanbul,Junior Competitions,SW
2485,Journée des Jeunes Espoirs 2021,2021,10,2021-10-23T00:00:00Z,2021-10-24T00:00:00Z,LUX,Ettelbruck,Junior Competitions,SW
2532,Brazilian Junior National Championships (50m),2018,12,2018-12-05T00:00:00Z,2018-12-08T00:00:00Z,BRA,Sao Paulo,Junior Competitions,SW
2565,Portuguese National Championships (25m),2012,12,2012-12-07T00:00:00Z,2012-12-09T00:00:00Z,POR,Porto,Junior Competitions,SW
2664,Junior & Youth International Open 2021,2021,8,2021-08-16T00:00:00Z,2021-08-22T00:00:00Z,USA,Clearwater,Junior Competitions,SY
2692,Test event - Bory Mall,2021,7,2021-07-31T00:00:00Z,2021-08-01T00:00:00Z,SVK,Bratislava,Junior Competitions,SW
2702,National Presidential Cup Age Group Swimming Championships,2021,9,2021-09-17T00:00:00Z,2021-09-22T00:00:00Z,TPE,Kaoshiung,Junior Competitions,SW
2716,Thailand Age Group Swimming Championships 2021,2021,11,2021-11-26T00:00:00Z,2021-12-06T00:00:00Z,THA,Samutr Prakarn,Junior Competitions,SW
2764,29th Campeonato Sudamericano Juvenil de Natacion,2021,11,2021-11-09T00:00:00Z,2021-11-13T00:00:00Z,PER,Lima,Junior Competitions,SW
2769,Wellington Championships 2022 (50m),2022,1,2022-01-22T00:00:00Z,2022-01-24T00:00:00Z,NZL,Wellington,Junior Competitions,SW
2812,Australian Age Championships 2022,2022,4,2022-04-11T00:00:00Z,2022-04-18T00:00:00Z,AUS,Adelaide,Junior Competitions,SW
2866,Winter Swimming Championships Boys & Girls (B.2004-2007) South Greece,2022,2,2022-02-18T00:00:00Z,2022-02-20T00:00:00Z,GRE,Athens,Junior Competitions,SW
2867,Winter Swimming Championships Boys & Girls (B.2004-2009) North Greece,2022,2,2022-02-18T00:00:00Z,2022-02-20T00:00:00Z,GRE,Thessaloniki,Junior Competitions,SW
2869,Winter Swimming Championships Boys & Girls (B.2008-2009) South Greece,2022,2,2022-02-11T00:00:00Z,2022-02-13T00:00:00Z,GRE,Athens,Junior Competitions,SW
2891,Walter Rogers Age Group Championships 2022,2022,2,2022-02-23T00:00:00Z,2022-02-27T00:00:00Z,JAM,Kingston,Junior Competitions,SW
2897,National Age Group Championships 2022 (50m),2022,2,2022-02-24T00:00:00Z,2022-02-27T00:00:00Z,TTO,Balmain,Junior Competitions,SW
2904,Thailand Age Group Swimming Championships 2022,2022,4,2022-04-05T00:00:00Z,2022-04-10T00:00:00Z,THA,Samutr Prakarn,Junior Competitions,SW
2915,National Spring Age Group Swimming Championships 2022,2022,3,2022-03-10T00:00:00Z,2022-03-14T00:00:00Z,TPE,Taichung,Junior Competitions,SW
2936,"Campeonatos Nacionais Juvenis, Juniores e Absolutos",2022,3,2022-03-31T00:00:00Z,2022-04-03T00:00:00Z,POR,Coimbra,Junior Competitions,SW
2942,Antwerp Diamond Speedo Race,2022,4,2022-04-02T00:00:00Z,2022-04-03T00:00:00Z,BEL,Antwerpen,Junior Competitions,SW
2950,Selectivo Mundial Junior,2022,5,2022-05-04T00:00:00Z,2022-05-07T00:00:00Z,PER,Lima,Junior Competitions,SW
2975,Division 1 Competition (Part 3) 2022-2023 (50m),2022,6,2022-06-25T00:00:00Z,2022-06-26T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
2977,Division 1 Competition 2022-2023 (Part 2) (25m),2022,9,2022-09-17T00:00:00Z,2022-09-17T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
2978,Division 1 Competition 2022-2023 (Part 1) (25m),2022,9,2022-09-03T00:00:00Z,2022-09-04T00:00:00Z,HKG,Hong Kong,Junior Competitions,SW
2983,National Age Group Championships 2021 (25m),2022,7,2022-07-20T00:00:00Z,2022-07-24T00:00:00Z,TTO,Couva,Junior Competitions,SW
2985,National Age Group Swimming Championships,2022,7,2022-07-13T00:00:00Z,2022-07-16T00:00:00Z,GRE,Athens,Junior Competitions,SW
3000,European Youth Olympic Festival 2022,2022,7,2022-07-25T00:00:00Z,2022-07-30T00:00:00Z,SVK,Banska Bystrica,Junior Competitions,SW
3030,Journée des Jeunes Espoirs 2022,2022,10,2022-10-22T00:00:00Z,2022-10-23T00:00:00Z,LUX,Ettelbruck,Junior Competitions,SW
